GDLX, GDLY,GDLZ, GDRX, GDRY, GDRZ, PL, PR, HR, GSR, ConationLevel, PredictedConation
2.05266779192264E-08,5.00325211387402E-09,3.55174942077673E-08,1.84799271860124E-08,3.98945389111322E-08,5.94,5.64,13.6,-0.00530254230270284,6,0
2.05266779192264E-08,5.00325211387402E-09,3.55174942077673E-08,1.84799271860124E-08,3.98945389111322E-08,5.94,5.64,13.6,-0.00530254230270284,6,0
2.00159743506634E-08,5.00325211387402E-09,3.55174942077673E-08,1.84799271860124E-08,3.98945389111322E-08,5.96,5.64,13.6,-0.00530254230270284,6,0
8.51345199745368E-09,2.00302850367238E-12,4.5526302155065E-08,1.21550527866825E-07,2.98885353089709E-08,5.97,5.71,13.6,-0.00654144317651584,6,0
9.01205230622478E-09,2.00302850367238E-12,7.75411689284453E-08,1.60078389144817E-07,2.50715101596169E-08,5.97,5.75,13.6,-0.00654144317651584,6,0
9.01205230622478E-09,2.00302850367238E-12,7.75411689284453E-08,1.60078389144817E-07,2.50715101596169E-08,5.97,5.75,13.6,-0.00654144317651584,6,0
9.01205230622478E-09,2.00302850367238E-12,7.75411689284453E-08,1.60078389144817E-07,2.50715101596169E-08,5.97,5.75,13.6,-0.00654144317651584,6,0
1.60035712634977E-08,4.99149663814E-09,1.06542411831521E-07,1.61085726309653E-07,1.9955504922461E-08,5.99,5.78,13.6,-0.00654144317651584,6,0
1.60035712634977E-08,4.99149663814E-09,1.06542411831521E-07,1.61085726309653E-07,1.9955504922461E-08,5.99,5.78,13.6,-0.00654144317651584,6,0
3.75206855258492E-08,4.99149663814E-09,8.80311302116457E-08,1.545817990422E-07,1.9955504922461E-08,5.99,5.79,13.6,-0.00654144317651584,6,0
5.30259979733021E-08,9.99650164314501E-09,6.70305666181121E-08,9.75771150882631E-08,1.5013512862748E-08,5.99,5.8,13.6,-0.00206489020621674,6,0
5.30259979733021E-08,9.99650164314501E-09,6.70305666181121E-08,9.75771150882631E-08,1.5013512862748E-08,5.99,5.8,13.6,-0.00206489020621674,6,0
7.3043588543431E-08,1.5001256159936E-08,5.90225086027093E-08,5.15369798420852E-08,1.00095096601859E-08,5.99,5.8,13.6,-0.00206489020621674,6,0
4.15248775170154E-08,4.99525255777466E-09,4.10096989148946E-08,2.8519262111295E-08,3.5060580246354E-12,5.99,5.8,13.6,-0.00206489020621674,6,0
4.15248775170154E-08,4.99525255777466E-09,4.10096989148946E-08,2.8519262111295E-08,3.5060580246354E-12,5.99,5.8,13.6,-0.00206489020621674,6,0
4.15248775170154E-08,4.99525255777466E-09,4.10096989148946E-08,2.8519262111295E-08,3.5060580246354E-12,5.99,5.8,13.6,-0.00206489020621674,6,0
3.4020174495002E-08,4.99525255777466E-09,2.54977891664429E-08,8.75618948981745E-08,1.50075025491417E-08,6.02,5.79,13.6,-0.00206489020621674,6,0
2.75145444340608E-08,4.99525255777466E-09,6.52600427727352E-09,1.17088970380121E-07,1.50075025491417E-08,6.04,5.79,13.6,-0.00206489020621674,6,0
4.00113061581999E-08,1.0000758614437E-08,5.9931691178957E-09,2.07688287427969E-07,3.50200258923886E-08,6.05,5.76,13.6,0.00814036607217979,6,0
4.00113061581999E-08,1.0000758614437E-08,5.9931691178957E-09,2.07688287427969E-07,3.50200258923886E-08,6.05,5.76,13.6,0.00814036607217979,6,0
4.30247631409489E-08,5.00500500500501E-09,4.10150580833154E-08,7.66023638971711E-07,7.50440403010338E-08,6.16,5.8,13.6,0.00814036607217979,6,0
1.22738835942574E-06,5.00139923794117E-08,1.01075719104553E-07,1.18094396253722E-06,4.25454456995542E-07,5.97,5.87,13.6,0.00814036607217979,6,0
1.22738835942574E-06,5.00139923794117E-08,1.01075719104553E-07,1.18094396253722E-06,4.25454456995542E-07,5.97,5.87,13.6,0.00814036607217979,6,0
1.22738835942574E-06,5.00139923794117E-08,1.01075719104553E-07,1.18094396253722E-06,4.25454456995542E-07,5.97,5.87,13.6,0.00814036607217979,6,0
1.43002560673336E-06,4.50089873744067E-08,1.61614168821893E-07,1.37105888212685E-06,4.30458460198104E-07,5.98,5.82,13.6,0.00814036607217979,6,0
1.43002560673336E-06,4.50089873744067E-08,1.61614168821893E-07,1.37105888212685E-06,4.30458460198104E-07,5.98,5.82,13.6,0.00814036607217979,6,0
1.43002560673336E-06,4.50089873744067E-08,1.61614168821893E-07,1.37105888212685E-06,4.30458460198104E-07,5.98,5.82,13.6,-0.00125808491221482,6,0
1.40953805678061E-06,4.50089873744067E-08,1.53608465669921E-07,1.30304236492872E-06,4.40464463800266E-07,5.98,5.84,13.6,-0.00125808491221482,6,0
1.40953805678061E-06,4.50089873744067E-08,1.53608465669921E-07,1.30304236492872E-06,4.40464463800266E-07,5.98,5.84,13.6,-0.00125808491221482,6,0
1.37802252503996E-06,4.50089873744067E-08,1.25589226259417E-07,1.26050883635287E-06,4.40464463800266E-07,5.97,5.81,13.6,-0.00125808491221482,6,0
1.33900116560872E-06,4.50089873744067E-08,1.25589226259417E-07,1.26050883635287E-06,4.40464463800266E-07,5.93,5.81,13.6,-0.00125808491221482,6,0
1.33900116560872E-06,4.50089873744067E-08,1.25589226259417E-07,1.26050883635287E-06,4.40464463800266E-07,5.93,5.81,13.6,-0.00125808491221482,6,0
1.33900116560872E-06,4.50089873744067E-08,1.04581593794533E-07,1.07833686064468E-06,4.5547148108685E-07,5.93,5.82,13.6,-0.00125808491221482,6,0
4.77972261027289E-07,4.50450450450451E-08,5.10421131169866E-08,5.0248486829217E-07,4.95495495495495E-07,5.89,5.84,13.6,-0.00600361050364096,6,0
4.77972261027289E-07,4.50450450450451E-08,5.10421131169866E-08,5.0248486829217E-07,4.95495495495495E-07,5.89,5.84,13.6,-0.00600361050364096,6,0
6.02323897921512E-07,3.00180108064839E-08,2.75161541678442E-07,4.0169537402515E-07,5.00300180108065E-08,6.14,5.74,13.6,0.00287912560221989,6,0
1.11181195397535E-06,3.50380402918905E-08,4.5175146200617E-07,7.29039348864531E-07,2.0032039243567E-11,6.11,5.6,13.6,-0.0060042391812192,6,0
1.11181195397535E-06,3.50380402918905E-08,4.5175146200617E-07,7.29039348864531E-07,2.0032039243567E-11,6.11,5.6,13.6,-0.0060042391812192,6,0
1.07777892131758E-06,3.00327847735963E-08,4.5175146200617E-07,7.29039348864531E-07,2.0032039243567E-11,6.02,5.6,13.6,-0.0060042391812192,6,0
1.08478254741052E-06,3.00327847735963E-08,2.58627601066132E-07,9.71220992302621E-07,2.0032039243567E-11,6.04,5.78,13.6,-0.0060042391812192,6,0
1.08478254741052E-06,3.00327847735963E-08,2.58627601066132E-07,9.71220992302621E-07,2.0032039243567E-11,6.04,5.78,13.6,-0.0060042391812192,6,0
1.09077459841324E-06,3.50302860229716E-08,2.61631680677204E-07,9.56707905290212E-07,2.0032039243567E-11,6.05,5.79,13.6,-0.0060042391812192,6,0
1.10329657557798E-06,4.00367932554729E-08,2.51623548915204E-07,9.76226573112204E-07,5.02478655603452E-09,6.12,5.81,13.6,-0.0060042391812192,6,0
1.10329657557798E-06,4.00367932554729E-08,2.51623548915204E-07,9.76226573112204E-07,5.02478655603452E-09,6.12,5.81,13.6,-0.0060042391812192,6,0
1.10329657557798E-06,4.00367932554729E-08,2.51623548915204E-07,9.76226573112204E-07,5.02478655603452E-09,6.12,5.81,13.6,-0.0060042391812192,6,0
1.10329657557798E-06,4.00367932554729E-08,2.51623548915204E-07,9.76226573112204E-07,5.02478655603452E-09,6.12,5.81,13.6,-0.0060042391812192,6,0
5.75021108115676E-07,7.00548040619568E-08,2.42137849498753E-07,9.20226959749624E-07,2.178475495387E-11,6.14,5.81,13.6,-0.00602985039676267,6,0
1.54596305467428E-07,3.00130111307857E-08,1.79112752694705E-07,9.40489723636443E-08,2.00172653514535E-08,6.17,5.84,13.6,-0.00602985039676267,6,0
1.54596305467428E-07,3.00130111307857E-08,1.79112752694705E-07,9.40489723636443E-08,2.00172653514535E-08,6.17,5.84,13.6,-0.00602985039676267,6,0
2.98793592483276E-07,4.50502946072441E-08,4.13225709152175E-08,5.73590254439445E-07,4.49560115006224E-07,6.16,5.93,13.6,-0.00602985039676267,6,0
1.02201523758157E-06,2.99707767623393E-08,2.04408161960838E-07,1.0239430869956E-06,4.49560115006224E-07,6.16,5.94,13.6,-0.00602985039676267,6,0
1.02201523758157E-06,2.99707767623393E-08,2.04408161960838E-07,1.0239430869956E-06,4.49560115006224E-07,6.16,5.94,13.6,-0.00602985039676267,6,0
1.11457974950066E-06,3.49682780117146E-08,2.04408161960838E-07,1.0239430869956E-06,4.49560115006224E-07,6.14,5.94,13.6,-0.00602985039676267,6,0
1.18765880711914E-06,3.99747852442159E-08,1.99901854392323E-07,1.04897026607396E-06,4.49560115006224E-07,6.12,5.94,13.6,0.00199070586792299,6,0
1.18765880711914E-06,3.99747852442159E-08,1.99901854392323E-07,1.04897026607396E-06,4.49560115006224E-07,6.12,5.94,13.6,0.00199070586792299,6,0
1.18765880711914E-06,3.99747852442159E-08,1.71886070042597E-07,1.05497982784193E-06,4.49558362290514E-07,6.12,5.93,13.6,0.00199070586792299,6,0
1.20167905028543E-06,4.49780373580899E-08,1.69399871497939E-07,1.05647847905584E-06,4.49558362290514E-07,6.13,5.93,13.6,0.00199070586792299,6,0
1.20167905028543E-06,4.49780373580899E-08,1.69399871497939E-07,1.05647847905584E-06,4.49558362290514E-07,6.13,5.93,13.6,0.00199070586792299,6,0
1.20167905028543E-06,4.49780373580899E-08,1.49381904368309E-07,1.03346306854346E-06,4.49558362290514E-07,6.13,5.92,13.6,0.00199070586792299,6,0
8.55849135903596E-07,1.00742623266106E-08,1.49381904368309E-07,1.03346306854346E-06,4.49558362290514E-07,6.13,5.92,13.6,0.00199070586792299,6,0
8.55849135903596E-07,1.00742623266106E-08,1.49381904368309E-07,1.03346306854346E-06,4.49558362290514E-07,6.13,5.92,13.6,0.00199070586792299,6,0
2.8068004635665E-07,5.00390249209454E-08,1.91306837921767E-07,5.09783680128143E-07,1.20116613285123E-07,6.02,5.92,13.6,-0.00106443031954296,6,0
2.8068004635665E-07,5.00390249209454E-08,1.91306837921767E-07,5.09783680128143E-07,1.20116613285123E-07,6.02,5.92,13.6,-0.00106443031954296,6,0
2.74666144055447E-07,5.00317716535298E-08,2.59352271165741E-07,5.18334620298875E-07,1.20116613285123E-07,5.99,5.91,13.6,-0.00106443031954296,6,0
2.74666144055447E-07,5.00317716535298E-08,2.59352271165741E-07,5.18334620298875E-07,1.20116613285123E-07,5.99,5.91,13.6,-0.00106443031954296,6,0
2.74666144055447E-07,5.00317716535298E-08,2.59352271165741E-07,5.18334620298875E-07,1.20116613285123E-07,5.99,5.91,13.6,-0.00106443031954296,6,0
3.83464177688524E-08,4.97219658612361E-09,3.08414998943201E-07,2.93564896630473E-07,7.00565411986196E-08,6.03,5.83,13.6,-0.00106443031954296,6,0
1.18107119967604E-06,3.72765477872533E-07,1.84128149071498E-07,2.40188706768518E-06,3.42751724563743E-07,5.62,4.86,13.6,-0.00114417854826631,6,0
1.18107119967604E-06,3.72765477872533E-07,1.84128149071498E-07,2.40188706768518E-06,3.42751724563743E-07,5.62,4.86,13.6,-0.00114417854826631,6,0
1.18107119967604E-06,3.72765477872533E-07,1.15563386590386E-07,1.89736172985987E-06,3.42751724563743E-07,5.62,5.24,13.6,-0.00114417854826631,6,0
4.36509386801665E-07,8.24839080383335E-08,8.30212397842407E-08,7.47988634096999E-07,1.07698725886708E-07,5.99,5.84,13.6,-0.00114417854826631,6,0
4.36509386801665E-07,8.24839080383335E-08,8.30212397842407E-08,7.47988634096999E-07,1.07698725886708E-07,5.99,5.84,13.6,-0.00114417854826631,6,0
4.36509386801665E-07,8.24839080383335E-08,1.46846056159955E-07,3.70356486610034E-07,5.76386538002037E-08,5.99,5.83,13.6,-0.00114417854826631,6,0
1.63630316846043E-06,4.07720943172532E-07,8.77845906491539E-08,1.5308513118502E-06,4.57878797886656E-07,6.07,5.87,13.6,-0.0011548360614638,6,0
1.63630316846043E-06,4.07720943172532E-07,8.77845906491539E-08,1.5308513118502E-06,4.57878797886656E-07,6.07,5.87,13.6,-0.0011548360614638,6,0
8.55312091336467E-07,4.90502256220112E-06,5.02230409298263E-07,6.2842659035967E-07,4.90514539239808E-06,6.1,5.88,13.6,-0.0011548360614638,6,0
8.67322901065222E-07,4.90502256220112E-06,4.29164650114998E-07,6.99490547921475E-07,4.90514539239808E-06,6.1,5.95,13.6,-0.0011548360614638,6,0
8.67322901065222E-07,4.90502256220112E-06,4.29164650114998E-07,6.99490547921475E-07,4.90514539239808E-06,6.1,5.95,13.6,-0.0011548360614638,6,0
2.05006277663372E-06,4.00292595736327E-07,7.18018272161965E-08,2.3351998373419E-06,4.00415425933288E-07,6.11,5.97,13.6,-0.0011548360614638,6,0
1.63825622390626E-06,4.00292595736327E-07,2.23764266694414E-09,2.09802325614217E-06,4.00415425933288E-07,6.11,5.97,13.6,-0.0011548360614638,6,0
1.63825622390626E-06,4.00292595736327E-07,2.23764266694414E-09,2.09802325614217E-06,4.00415425933288E-07,6.11,5.97,13.6,-0.0011548360614638,6,0
7.55457174092954E-08,1.5782337694291E-11,3.63306541149746E-07,7.95746546048763E-08,4.50427906511186E-07,6.22,6.08,13.6,-0.00636140196927953,6,0
7.55457174092954E-08,1.5782337694291E-11,3.63306541149746E-07,7.95746546048763E-08,4.50427906511186E-07,6.22,6.08,13.6,-0.00636140196927953,6,0
6.30369861634436E-08,4.50270083134243E-08,3.70814123645808E-07,7.05680495984446E-08,4.50427906511186E-07,6.22,6.07,13.6,-0.00636140196927953,6,0
2.55044328750613E-08,1.12742267348598E-11,7.40455500570892E-08,5.30396326077488E-08,4.50427906511186E-07,6.22,6.06,13.6,-0.00636140196927953,6,0
2.55044328750613E-08,1.12742267348598E-11,7.40455500570892E-08,5.30396326077488E-08,4.50427906511186E-07,6.22,6.06,13.6,-0.00636140196927953,6,0
4.91123557701688E-10,1.12742267348598E-11,7.40455500570892E-08,5.30396326077488E-08,4.50427906511186E-07,6.21,6.06,13.6,-0.00636140196927953,6,0
3.00547414738905E-09,4.50427906511186E-08,3.64832393681463E-07,3.15366403292452E-08,4.50810216295747E-07,6.19,6.13,13.6,-0.00635434629332947,6,0
6.19057274779877E-07,1.40125365245409E-07,4.03152382026835E-07,2.28286607123462E-07,6.00658086984724E-08,6.01,5.41,13.6,-0.00101411471600372,6,0
6.19057274779877E-07,1.40125365245409E-07,4.03152382026835E-07,2.28286607123462E-07,6.00658086984724E-08,6.01,5.41,13.6,-0.00101411471600372,6,0
6.09052422892275E-07,1.40125365245409E-07,4.03152382026835E-07,2.28286607123462E-07,6.00658086984724E-08,5.95,5.41,13.6,-0.00101411471600372,6,0
5.53002321243753E-07,1.25110098087521E-07,1.60959200547672E-07,4.21835012636845E-07,1.00084565109813E-07,5.89,5.37,13.6,-0.00101411471600372,6,0
5.53002321243753E-07,1.25110098087521E-07,1.60959200547672E-07,4.21835012636845E-07,1.00084565109813E-07,5.89,5.37,13.6,-0.00101411471600372,6,0
5.53002321243753E-07,1.25110098087521E-07,1.60959200547672E-07,4.21835012636845E-07,1.00084565109813E-07,5.89,5.37,13.6,-0.00101411471600372,6,0
5.78493161316409E-07,1.30113350201395E-07,5.13649069120373E-08,3.7049443338559E-07,1.05087817223687E-07,5.91,5.51,13.6,-0.00101411471600372,6,0
5.78493161316409E-07,1.30113350201395E-07,5.13649069120373E-08,3.7049443338559E-07,1.05087817223687E-07,5.91,5.51,13.6,-0.00101411471600372,6,0
5.52971442582577E-07,1.25108846147747E-07,2.3352328803327E-08,4.65061031290884E-07,8.0071556654317E-08,5.9,5.58,13.6,-0.00102340411350785,6,0
5.58965994727426E-07,1.25108846147747E-07,8.06832159436534E-08,5.12573587224712E-07,9.50773168727413E-08,5.89,5.65,13.6,-0.00102340411350785,6,0
