GDLX,GDLY,GDLZ,GDRX,GDRY,GDRZ,PL,PR,HR,GSR,ConationLevel,PredictedConation,GameState,TimeSinceStart
8.51721554856642E-06,2.90257199435304E-05,9.55092999354509E-05,7.03127246449466E-06,4.11944313878252E-05,9.00875793981469E-05,4.86,5.43,20.2231132646893,0.125101614398869,6,0,0,40.0000190734863
1.8743636301303E-05,2.26079661573556E-05,9.57092299599423E-05,1.33790507420975E-05,4.05446588082281E-05,9.00875793981469E-05,4.43,6.07,22.5231132646893,0.051321982224128,6,0,0,40.0160179138184
1.30699484041698E-05,1.99662490412301E-05,9.7310270636382E-05,1.33790507420975E-05,4.05446588082281E-05,9.00875793981469E-05,4.79,6.18,22.5231132646893,0.051321982224128,6,0,0,40.0320167541504
1.01535712158779E-05,1.59687477766832E-05,9.81173249263487E-05,2.34217003232215E-05,8.95311845071652E-06,9.6877822578383E-05,5.05,5.33,24.2531132646893,0.148269502134881,6,0,0,42.5918312072754
1.85909499824929E-05,2.15025596405945E-05,2.0208232017515E-06,4.01008738686715E-05,3.20356772668104E-06,9.10746308229175E-05,5.22,4.57,24.2531132646893,0.148269502134881,6,0,0,42.6078300476074
1.85909499824929E-05,2.15025596405945E-05,2.0208232017515E-06,4.01008738686715E-05,3.20356772668104E-06,9.10746308229175E-05,5.22,4.57,24.2531132646893,0.148269502134881,6,0,0,42.6238288879395
1.360140770858E-05,7.50453319710076E-06,9.80780571417151E-05,2.70077807755784E-05,2.49885726772411E-07,9.62798360281227E-05,4.87,5.02,24.2531132646893,0.148269502134881,6,0,0,42.6398277282715
1.360140770858E-05,7.50453319710076E-06,9.80780571417151E-05,3.39926701981743E-05,2.59892731675843E-07,9.40782949493676E-05,4.87,5.02,24.2531132646893,0.146773812137836,6,0,0,42.6558265686035
1.360140770858E-05,7.50453319710076E-06,9.80780571417151E-05,3.39926701981743E-05,2.59892731675843E-07,9.40782949493676E-05,4.87,5.02,24.2531132646893,0.146773812137836,6,0,0,42.6718254089355
1.360140770858E-05,7.50453319710076E-06,9.80780571417151E-05,3.39926701981743E-05,2.59892731675843E-07,9.40782949493676E-05,4.87,5.02,24.2531132646893,0.146773812137836,6,0,0,42.6878242492676
4.8763947616923E-06,1.39519807649118E-05,9.89776972856575E-05,3.05240576431963E-05,1.54638111643028E-05,9.3978334933374E-05,5.6,5.41,24.2531132646893,0.146773812137836,6,0,0,42.7038230895996
1.20279658617885E-05,3.81398481723088E-05,9.11048538658776E-05,2.40390911415496E-05,3.80532504191675E-05,8.93739958322405E-05,6.24,5.8,24.2531132646893,0.146773812137836,6,0,0,42.7358207702637
1.20227092067192E-05,2.51117919587892E-07,9.91910557575975E-05,1.41592034822635E-05,2.20343223095012E-05,9.00585380497323E-05,5.81,5.43,18.7531132646893,-0.00929899715379368,6,0,0,44.7356758117676
1.55713231130657E-05,2.75699788062969E-05,9.01852019526242E-05,1.85035478266078E-05,3.74897777649566E-05,9.00585380497323E-05,4.28,4.38,18.7531132646893,-0.00929899715379368,6,0,0,44.7516746520996
6.24425166720848E-06,3.60451157619622E-05,7.027486819038E-06,2.37590072057646E-05,4.50760608486789E-05,8.00640512409928E-05,5.1,4.91,11.2331132646893,0.0852516405838566,6,0,0,46.5755424499512
1.79416620803522E-05,6.63431230299695E-06,9.81638064742082E-05,8.62560664431881E-06,8.25536598789213E-06,9.92645219392605E-05,4.09,5.58,-4.90688673531066,-0.0159790633311054,6,0,0,50.9912223815918
7.06709799373297E-06,7.44172955049807E-07,9.0054480749625E-05,8.98494266569469E-06,8.49873872225007E-06,9.90637407106495E-05,4.21,4.55,-4.90688673531066,-0.0159790633311054,6,0,0,51.0072212219238
1.69730415598727E-05,2.49522358542803E-06,9.0054480749625E-05,8.98494266569469E-06,8.49873872225007E-06,9.90637407106495E-05,4.24,4.55,-4.90688673531066,-0.0156747009164619,6,0,0,51.0232200622559
1.69730415598727E-05,2.49522358542803E-06,9.0054480749625E-05,1.00660778576462E-05,1.08712298379215E-05,9.80626896069906E-05,4.24,4.87,-4.90688673531066,-0.0156747009164619,6,0,0,51.0392189025879
1.69730415598727E-05,2.49522358542803E-06,9.0054480749625E-05,1.00660778576462E-05,1.08712298379215E-05,9.80626896069906E-05,4.24,4.87,-4.90688673531066,-0.0156747009164619,6,0,0,51.0552177429199
2.647516698963E-05,7.41972079175562E-06,2.39274406024482E-06,3.76293060766045E-05,2.82430182516316E-05,8.82869667528696E-05,5.68,5.47,-7.71688673531066,-0.0024109565318774,6,0,0,51.7111701965332
1.69252327094385E-05,2.18496646982284E-05,9.618656791112E-05,3.76293060766045E-05,2.82430182516316E-05,8.82869667528696E-05,5.82,5.31,-7.71688673531066,-0.0024109565318774,6,0,0,51.7271690368652
7.37663897507757E-06,1.67650885797218E-05,9.83885496947253E-05,1.92919950299488E-05,2.29723479768102E-06,6.3027887532764E-06,6.02,5.33,-7.71688673531066,-0.0024109565318774,6,0,0,51.7431678771973
7.14328743799998E-06,1.05162721768938E-05,9.9243327876902E-05,4.15966674618793E-05,2.67980801566239E-05,8.69573751630542E-05,5.9,5.57,0.563113264689335,0.174637460643701,6,0,0,57.5027503967285
7.14328743799998E-06,1.05162721768938E-05,9.9243327876902E-05,3.68717062526096E-05,2.23634237674153E-05,9.02608438051284E-05,5.9,5.61,0.563113264689335,0.173822309102917,6,0,0,57.5187492370605
3.79841400037046E-05,9.37590837791288E-06,8.99730900406576E-05,2.002002002002E-06,4.40440440440441E-07,9.90990990990991E-05,4.99,4.93,-1.70688673531066,0.180250980420964,6,0,0,59.4066123962402
3.79841400037046E-05,9.37590837791288E-06,8.99730900406576E-05,2.002002002002E-06,4.40440440440441E-07,9.90990990990991E-05,4.99,4.93,-1.70688673531066,0.180250980420964,6,0,0,59.4226112365723
2.21938763323182E-05,6.18383352926126E-06,8.99730900406576E-05,2.002002002002E-06,4.40440440440441E-07,9.90990990990991E-05,4.78,4.93,-1.70688673531066,0.180250980420964,6,0,0,59.4386100769043
1.64356138331415E-05,6.49617136279465E-06,9.00855813022371E-05,2.74460737700816E-05,3.10294780041039E-07,9.60912867223863E-05,5.05,5.66,0.0031132646893326,0.173532248382164,6,0,0,68.7979354858398
1.64356138331415E-05,6.49617136279465E-06,9.00855813022371E-05,3.12285323681703E-05,4.30186532812316E-07,9.50906362996115E-05,5.05,5.56,0.0031132646893326,0.173532248382164,6,0,0,68.8139343261719
1.10831624038525E-05,1.10351865035884E-05,9.00765650803183E-05,1.21478961324861E-05,4.89318056736879E-06,9.91644568969831E-05,5.52,5.58,4.47311326468933,0.0914690100848939,6,0,0,70.9897766113281
1.10831624038525E-05,1.10351865035884E-05,9.00765650803183E-05,1.21478961324861E-05,4.89318056736879E-06,9.91644568969831E-05,5.52,5.58,4.47311326468933,0.0914690100848939,6,0,0,71.0057754516602
2.51503193830577E-05,7.79991285482824E-06,8.99941581831002E-05,7.07863446540062E-07,1.31984478072646E-05,9.00529959245476E-05,5.24,5.54,4.70311326468934,0.0108331177788816,6,0,0,72.2696838378906
2.51503193830577E-05,7.79991285482824E-06,8.99941581831002E-05,7.07863446540062E-07,1.31984478072646E-05,9.00529959245476E-05,5.24,5.54,4.70311326468934,0.0108331177788816,6,0,0,72.2856826782227
1.42630648333223E-06,1.8361129361048E-05,8.99391228917492E-05,2.4027631776543E-05,1.23141612854783E-05,9.63107573709766E-05,5.58,5.81,5.07311326468934,-0.0172747239733175,6,0,0,81.5650100708008
2.21652463118874E-06,2.40136632239182E-06,7.62017978228385E-07,3.60342325208948E-06,2.59646664331115E-05,9.65917621740654E-05,5.21,5.62,4.29311326468934,0.00264432241922963,6,0,0,84.1888198852539
8.15912116546122E-06,5.56346983749782E-06,1.09621344709133E-06,4.88464040838797E-06,2.80066062759622E-05,9.50903358190281E-05,4.64,5.94,4.03311326468933,0.0076299825911923,6,0,0,84.6527862548828
4.91773177950575E-06,4.90219620791436E-06,9.90977470040955E-05,6.683676021812E-06,6.08334584021212E-06,9.95547551153134E-05,5.62,5.3,4.03311326468933,0.0381234451681453,6,0,0,85.6767120361328
4.91773177950575E-06,4.90219620791436E-06,9.90977470040955E-05,6.683676021812E-06,6.08334584021212E-06,9.95547551153134E-05,5.62,5.3,4.03311326468933,0.0381234451681453,6,0,0,85.6927108764648
4.55046318919387E-06,1.73328986891665E-05,9.81866239410905E-05,1.20298486819021E-09,6.15431940541779E-09,4.98923919351E-08,5.17,5.27,4.03311326468933,0.0381234451681453,6,0,0,85.7407073974609
4.55046318919387E-06,1.73328986891665E-05,9.81866239410905E-05,7.09616946140176E-06,6.15431940541779E-09,4.98923919351E-08,5.17,5.27,4.03311326468933,0.0381234451681453,6,0,0,85.756706237793
8.88987477383816E-06,1.41314780321849E-05,9.01396804415998E-05,1.23129285750038E-05,5.77606486811152E-06,9.91040592622253E-05,4.74,5.31,2.49311326468934,0.226565827162222,6,0,0,90.0603942871094
8.88987477383816E-06,1.41314780321849E-05,9.01396804415998E-05,1.23129285750038E-05,5.77606486811152E-06,9.91040592622253E-05,4.74,5.31,2.49311326468934,0.226565827162222,6,0,0,90.0763931274414
5.05480206195886E-06,1.53245583304139E-05,9.00855813022371E-05,6.185234459319E-07,3.1085799023146E-05,9.51128752461209E-05,5.17,5.55,-0.436886735310665,-0.0101524493464025,6,0,0,93.4841461181641
1.75837873196156E-05,1.27083094501917E-05,9.70627404309297E-05,2.27374700462207E-05,5.38398006752434E-08,9.736304073123E-05,4.81,5.11,-3.26688673531066,-0.00199254730035314,6,0,0,95.1800231933594
2.05389936032485E-05,1.0569258129958E-05,9.00765650803183E-05,1.37130273760072E-06,1.70261748661228E-05,9.00855813022371E-05,4.47,5.02,-4.15688673531066,0.0453643350967785,6,0,0,96.6519165039063
2.08793811368082E-05,1.75311319101466E-05,9.60393053998606E-05,3.01377517344677E-05,1.49507178635521E-05,9.41946900205004E-05,4.74,5.4,-3.70688673531066,0.137469659153427,6,0,0,98.5397796630859
1.47867109617683E-05,4.38578369228885E-06,9.80862786032763E-05,2.58628393740311E-05,2.13651435995771E-05,9.42855348465351E-05,4.15,5.31,-3.70688673531066,-0.00658170511803868,6,0,0,99.0357437133789
8.81949756941628E-06,7.51387658981078E-06,3.00100154615897E-06,1.08324573259248E-05,1.40161185363168E-05,9.81128297542174E-05,4.93,5.52,-0.346886735310662,0.0264689660599512,6,0,0,103.259437561035
8.81949756941628E-06,7.51387658981078E-06,3.00100154615897E-06,1.08324573259248E-05,1.40161185363168E-05,9.81128297542174E-05,4.93,5.52,-0.346886735310662,0.0264689660599512,6,0,0,103.275436401367
1.17217217217217E-05,7.03703703703704E-06,9.00900900900901E-05,1.62462462462462E-05,4.15415415415415E-06,9.80980980980981E-05,5.09,4.68,0.483113264689337,0.17493294037567,6,0,0,104.395355224609
1.17217217217217E-05,7.03703703703704E-06,9.00900900900901E-05,1.62462462462462E-05,4.15415415415415E-06,9.80980980980981E-05,5.09,4.68,0.483113264689337,0.17493294037567,6,0,0,104.411354064941
1.08378042785569E-05,1.65121283426859E-05,4.96474170228918E-06,6.67632801958923E-06,5.57693268702214E-06,8.99505272100345E-05,4.75,4.68,-10.5668867353107,0.019233088073294,6,0,0,107.86710357666
1.08378042785569E-05,1.65121283426859E-05,4.96474170228918E-06,6.67632801958923E-06,5.57693268702214E-06,8.99505272100345E-05,4.75,4.68,-10.5668867353107,0.019233088073294,6,0,0,107.883102416992
2.04925573012741E-05,2.95764986089365E-05,4.94671286751171E-06,5.84792809066591E-05,2.66616920185542E-05,7.59407203452291E-05,4.03,5.44,-10.5668867353107,0.0192085769480224,6,0,0,107.899101257324
