ID, Timestamp, HR, HRAVG, HRMAX, GSR
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:35 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:36 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:37 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:38 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
10052,10:13:39 AM,0,0,0,0
