ID, Timestamp, HR, HRAVG, HRMAX, GSR
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:37 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
1010,11:12:38 AM,88.24,74.77,74.77,0.810318696757843
