Gaze 3D position left X, Gaze 3D position left Y, Gaze 3D position left Z, Gaze 3D position right X,Gaze 3D position right Y,Gaze 3D position right Z,Pupil diameter left,Pupil diameter right, HR, GSR, ConationLevel
7.289370728,3.047697449,25.73990326,6.637656403,4.53340683,50.2972229,4.86,4.88,69.29,0.819590103,0
3.318828201,2.266703415,25.14861145,3.318828201,2.266703415,25.14861145,4.88,4.88,69.29,0.819590103,0
0,0,0,0,0,0,4.88,4.86,69.29,0.819590103,0
7.358280945,1.171003437,24.93888245,7.358280945,1.171003437,24.93888245,4.9,4.89,69.29,0.821782094,0
7.374681091,1.192547894,24.93889771,7.374681091,1.192547894,24.93889771,4.92,4.87,69.29,0.821782094,0
7.38622818,1.208653927,24.93894196,7.38622818,1.208653927,24.93894196,4.91,4.87,69.29,0.821782094,0
7.395337677,1.21909523,24.93920288,7.395337677,1.21909523,24.93920288,4.9,4.85,69.29,0.821782094,0
7.406703949,1.220637226,24.94090576,7.406703949,1.220637226,24.94090576,4.92,4.83,69.29,0.821782094,0
7.41517868,1.233390713,24.94389648,7.41517868,1.233390713,24.94389648,4.92,4.82,69.29,0.821782094,0
7.421376801,1.235155964,24.94519806,7.421376801,1.235155964,24.94519806,4.92,4.82,69.29,0.8212136,0
7.425219727,1.240950012,24.94535522,7.425219727,1.240950012,24.94535522,4.91,4.82,69.29,0.8212136,0
7.430535126,1.24757452,24.94536591,7.430535126,1.24757452,24.94536591,4.9,4.82,69.29,0.8212136,0
0.078419495,0.099294949,0.008288574,0.078419495,0.099294949,0.008288574,4.9,4.81,69.29,0.8212136,0
0.063249969,0.086033821,0.009545898,0.063249969,0.086033821,0.009545898,4.88,4.81,69.29,0.8212136,0
0.054027557,0.094645596,0.012954712,0.054027557,0.094645596,0.012954712,4.88,4.88,69.29,0.8212136,0
0.053947449,0.104467487,0.013768005,0.053947449,0.104467487,0.013768005,4.87,4.87,69.29,0.8212136,0
0.048622131,0.121531391,0.013398743,0.048622131,0.121531391,0.013398743,4.88,4.88,69.29,0.813450761,0
0.045144653,0.114775181,0.010473633,0.045144653,0.114775181,0.010473633,4.87,4.83,69.29,0.813450761,0
0.041656494,0.117330933,0.009254456,0.041656494,0.117330933,0.009254456,4.87,4.9,69.29,0.813450761,0
0.040600586,0.119036198,0.009564209,0.040600586,0.119036198,0.009564209,4.87,4.87,69.29,0.813450761,0
0.038197327,0.121950245,0.010296631,0.038197327,0.121950245,0.010296631,4.87,4.89,69.29,0.813450761,0
0.040179443,0.109617996,0.008494568,0.040179443,0.109617996,0.008494568,4.87,4.87,69.29,0.813450761,0
0.039492035,0.104288101,0.007693481,0.039492035,0.104288101,0.007693481,4.87,4.87,69.29,0.813450761,0
0.038923645,0.09321785,0.005661011,0.038923645,0.09321785,0.005661011,4.87,4.85,69.29,0.813450761,0
0.032620239,0.076948357,0.004603577,0.032620239,0.076948357,0.004603577,4.87,4.84,69.29,0.813450761,0
0.031982422,0.065410709,0.004968262,0.031982422,0.065410709,0.004968262,4.87,4.83,69.29,0.813450761,0
0.029408264,0.0758255,0.007327271,0.029408264,0.0758255,0.007327271,4.87,4.81,69.29,0.813450761,0
0.027472687,0.088675404,0.009510803,0.027472687,0.088675404,0.009510803,4.87,4.81,69.29,0.813450761,0
0.029030609,0.091269207,0.0109375,0.029030609,0.091269207,0.0109375,4.88,4.8,69.29,0.813450761,0
0.026517487,0.08786335,0.010786438,0.026517487,0.08786335,0.010786438,4.88,4.79,69.29,0.813450761,0
0.018771362,0.089509296,0.012191772,0.018771362,0.089509296,0.012191772,4.88,4.79,69.29,0.813450761,0
0.018254852,0.090393829,0.011929321,0.018254852,0.090393829,0.011929321,4.89,4.78,69.29,0.813450761,0
0.023186493,0.077946281,0.011753845,0.023186493,0.077946281,0.011753845,4.9,4.79,69.29,0.813450761,0
0.033141327,0.076761913,0.014486694,0.033141327,0.076761913,0.014486694,4.9,4.79,69.29,0.813450761,0
0.034706116,0.069883633,0.014317322,0.034706116,0.069883633,0.014317322,4.91,4.8,69.29,0.813450761,0
0.038613892,0.059771538,0.012472534,0.038613892,0.059771538,0.012472534,4.91,4.8,69.29,0.813450761,0
0.040828705,0.057162285,0.012188721,0.040828705,0.057162285,0.012188721,4.91,4.8,69.29,0.813450761,0
7.38877182,1.440127563,24.92436523,7.38877182,1.440127563,24.92436523,4.9,4.8,69.29,0.813450761,0
7.388372803,1.433994865,24.92377319,8.714008045,8.410482597,49.75186462,4.91,4.83,69.29,0.813450761,0
7.387971497,1.421957302,24.92236481,10.03924198,15.37493277,74.57854767,3.56,3.61,71.58,0.879756353,0
13.45976563,8.679315472,48.6368515,10.03921528,15.3710948,74.57833862,4.26,4.01,71.58,0.866317495,0
14.04032097,10.86641197,49.44771271,10.03252735,15.36989479,74.57709351,4.27,4.03,71.58,0.866317495,0
14.26536331,11.70712528,49.81860962,10.01984653,15.36708546,74.57434387,4.27,4.05,71.58,0.866317495,0
14.35871239,12.03797398,49.97254486,10.01287861,15.36689548,74.57281494,4.34,4.25,71.58,0.860770165,0
19.49891891,22.65572796,72.34544373,10.00654774,15.36059551,74.57223511,4.43,4.13,71.58,0.847678728,0
19.49592972,22.64116631,72.34346161,10.00355854,15.34603386,74.57025299,4.37,4.37,71.58,0.847678728,0
12.14364166,21.24810791,47.42939148,2.651270485,13.95297546,49.65618286,4.31,4.01,71.58,0.845549351,0
12.14364166,21.24810791,47.42939148,1.325635242,6.976487732,24.82809143,4.33,3.97,71.58,0.845549351,0
13.86658764,31.35918045,70.4894928,1.722945976,10.11107254,23.06010132,4.33,3.97,71.58,0.845549351,0
9.517712784,34.20905685,69.83489838,3.445891953,20.22214508,46.12020264,4.33,3.96,71.58,0.845549351,0
8.930469513,32.02076035,69.02279205,3.445891953,20.22214508,46.12020264,4.33,3.94,71.58,0.845549351,0
8.692746353,31.1772377,68.64914551,3.445891953,20.22214508,46.12020264,4.33,3.93,71.58,0.845019726,0
8.592429352,30.84619904,68.49368134,3.445891953,20.22214508,46.12020264,4.31,3.93,71.58,0.845019726,0
3.445891953,20.22214508,46.12020264,3.445891953,20.22214508,46.12020264,4.29,3.92,71.58,0.845019726,0
3.445891953,20.22214508,46.12020264,3.445891953,20.22214508,46.12020264,4.28,3.92,71.58,0.845019726,0
3.445891953,20.22214508,46.12020264,3.445891953,20.22214508,46.12020264,4.26,3.79,71.58,0.845019726,0
3.445891953,20.22214508,46.12020264,3.445891953,20.22214508,46.12020264,4.25,4.41,71.58,0.844519359,0
1.722945976,10.11107254,23.06010132,1.722945976,10.11107254,23.06010132,4.51,4.5,71.58,0.844519359,0
0,0,0,0,0,0,4.65,4.51,71.58,0.844519359,0
0,0,0,0,0,0,4.69,4.49,71.58,0.844519359,0
0,0,0,0,0,0,4.7,4.48,71.58,0.844519359,0
5.889055252,10.41636429,22.76989899,0,0,0,4.71,4.47,71.58,0.844030026,0
6.415787125,11.30000763,23.24514618,0,0,0,4.7,4.47,71.58,0.844030026,0
6.422113037,11.34283981,23.26320496,0,0,0,4.69,4.46,71.58,0.844030026,0
6.46921196,11.48066635,23.33141327,0,0,0,4.73,4.46,71.58,0.844030026,0
6.49616127,11.5643158,23.37323303,0,0,0,4.73,4.46,71.58,0.844030026,0
6.51938324,11.59986496,23.38777618,0,0,0,4.72,4.46,71.58,0.844030026,0
6.525999451,11.61090698,23.39228973,0,0,0,4.71,4.45,71.58,0.844030026,0
6.541033554,11.61848068,23.39444427,0,0,0,4.7,4.45,71.58,0.843614391,0
6.550302505,11.62472839,23.39850769,0,0,0,4.69,4.46,71.58,0.843614391,0
0.6771698,1.252427673,0.650740051,0,0,0,4.37,4.46,71.58,0.843614391,0
0.165914154,0.369458008,0.176622009,0,0,0,4.34,4.55,71.58,0.843614391,0
0.17706871,0.387587738,0.188819885,0,0,0,4.29,4.57,71.58,0.843614391,0
0.134972,0.266749573,0.128349304,0,0,0,4.27,4.53,71.58,0.843614391,0
0.110211182,0.293749237,0.13772583,0,0,0,4.27,4.51,71.58,0.843184367,0
0.08718338,0.408757782,0.192236328,0,0,0,4.26,4.49,71.58,0.843184367,0
0.107061768,0.549479675,0.253549194,0,0,0,4.26,4.48,71.58,0.843184367,0
0.116365814,0.675080872,0.307911682,0,0,0,4.26,4.49,71.58,0.843184367,0
0.139744186,0.838961792,0.374845886,0,0,0,4.27,4.48,71.58,0.843184367,0
0.145812225,0.913074493,0.401327515,0,0,0,4.28,4.48,71.58,0.843184367,0
0.161107635,1.053686523,0.457089233,0,0,0,4.28,4.46,71.58,0.842754357,0
0.165532684,1.153585815,0.491944885,0,0,0,4.29,4.27,71.58,0.842754357,0
0.175735855,1.301698303,0.550518799,0,0,0,3.66,3.42,71.58,0.836695283,0
0.178162766,1.343575287,0.560560608,0,0,0,3.71,3.48,71.58,0.836695283,0
0.180872345,1.266347504,0.521168518,0,0,0,3.7,3.51,71.58,0.836695283,0
0.156781006,1.135334778,0.463375854,0,0,0,3.7,3.52,71.58,0.836695283,0
0.133592606,1.002680969,0.407337952,0,0,0,3.71,3.52,71.58,0.836695283,0
0.101132202,0.850436401,0.343760681,0,0,0,3.71,3.52,71.58,0.836695283,0
5.645441055,8.971887207,24.06566772,0,0,0,3.7,3.51,71.58,0.836695283,0
5.614669418,8.830601501,24.00877686,0,0,0,3.68,3.51,71.58,0.836613635,0
5.592763901,8.669740295,23.94366455,0,0,0,3.68,3.52,71.58,0.836613635,0
5.577558517,8.504639435,23.87735291,0,0,0,3.66,3.51,71.58,0.836613635,0
5.572943115,8.352113342,23.81611481,0,0,0,3.81,3.4,71.58,0.836613635,0
5.570039368,8.278783417,23.78645325,0,0,0,4.25,4.15,71.58,0.836613635,0
5.567636108,8.258032227,23.77841949,0,0,0,4.28,4.23,71.58,0.836613635,0
5.566486359,8.257511139,23.77794037,0,0,0,4.28,4.25,71.58,0.836502846,0
10.89755974,16.14016495,47.6950882,0,0,0,4.3,4.26,71.58,0.836502846,0
10.6625206,15.80107574,47.84913635,0,0,0,4.3,4.24,71.58,0.836502846,0
10.6625206,15.80107574,47.84913635,0,0,0,4.3,4.24,71.58,0.836502846,0
10.6625206,15.80107574,47.84913635,0,0,0,4.31,4.24,71.58,0.836502846,0
15.75973892,23.40161209,71.90472412,0,0,0,4.2,4.19,71.58,0.836454733,0
15.90637321,23.45777664,71.91101685,0,0,0,4.24,4.26,71.58,0.836454733,0
17.46078873,24.82626305,72.15779114,0,0,0,4.26,4.15,71.58,0.836454733,0
17.74312134,25.16519699,72.21613159,0,0,0,4.27,4.28,71.58,0.836454733,0
18.56023865,25.99916115,72.32925262,0,0,0,4.27,4.34,71.58,0.836454733,0
13.50732918,18.50590439,48.46375275,0,0,0,4.26,4.36,71.58,0.836454733,0
8.295010376,10.79216881,24.56530609,0,0,0,4.26,4.37,71.58,0.836293411,0
16.02535553,15.87894058,49.01393127,0,0,0,4.26,4.38,71.58,0.836293411,0
23.91895905,20.96273384,73.43079529,0,0,0,4.25,4.38,71.58,0.836293411,0
18.89898376,13.37196388,49.39381409,0,0,0,4.11,4.05,71.58,0.836293411,0
18.80472984,13.32578964,49.40088654,0,0,0,4.01,3.82,71.58,0.612148214,0
17.27783432,11.96073151,49.158815,0,0,0,4.04,3.87,71.58,0.612148214,0
17.04629517,11.63985367,49.11534271,0,0,0,4.04,3.89,71.58,0.612148214,0
16.27261353,10.81079025,49.01204681,0,0,0,4.35,4.08,71.58,0.754593927,0
16.04342728,10.4156662,48.96610107,0,0,0,4.37,4.09,71.58,0.754593927,0
15.98684616,10.48904762,48.99541473,0,0,0,4.38,4.21,45.15,0.843055463,0
8.390605164,5.856303406,24.64643402,0,0,0,5.53,5.63,54.27,0.841500849,0
0.884009552,1.661750412,0.427258301,0,0,0,5.88,5.82,49.52,0.810064627,0
1.449855804,3.076854324,0.803340149,0,0,0,5.84,5.8,49.52,0.810064627,0
8.365054321,11.23042145,24.38489227,0,0,0,5.78,5.75,49.52,0.647935748,0
14.91277237,20.18482246,47.7148056,0,0,0,5.76,5.73,49.52,0.647935748,0
15.02767639,20.49176941,47.81548004,0,0,0,5.66,5.67,49.52,0.647935748,0
15.05846138,20.60745964,47.84792023,0,0,0,5.6,5.64,49.52,0.647935748,0
15.04738884,20.71020813,47.88097076,0,0,0,5.85,5.68,48.95,0.951520014,0
15.05660057,20.46010208,47.83138428,0,0,0,5.78,5.37,48.95,0.951520014,0
21.14815216,29.53448105,70.86822357,0,0,0,5.73,5.59,48.95,0.951520014,0
20.76114426,28.64524078,70.67053528,0,0,0,5.69,5.7,48.95,0.951520014,0
26.19928703,36.84722824,93.38667145,0,0,0,5.67,5.74,48.95,0.986463636,0
25.31294022,38.31052856,92.90257874,0,0,0,5.65,5.75,48.95,0.986463636,0
24.65773087,39.10727997,92.63993378,0,0,0,5.65,5.75,48.95,0.986463636,0
24.5912632,38.78322296,92.53680573,0,0,0,5.65,5.75,48.95,0.986463636,0
24.5972477,38.69954605,92.52223816,0,0,0,5.65,5.76,48.95,0.986463636,0
30.29974937,48.30325317,115.5881485,0,0,0,5.64,5.73,48.95,0.986463636,0
35.83661461,57.93231735,138.7479141,0,0,0,5.62,5.7,48.95,0.944029271,0
35.21939621,58.04305267,138.7770447,0,0,0,5.62,5.83,48.95,0.944029271,0
40.77466202,67.65955582,161.9602203,0,0,0,5.63,5.78,48.95,0.944029271,0
40.24869576,67.6492012,162.0325714,0,0,0,5.64,5.78,48.95,0.944029271,0
34.16746368,58.02234344,138.9217468,0,0,0,5.64,5.74,48.95,0.944029271,0
28.247435,48.26776276,115.8497757,0,0,0,5.65,5.72,48.95,0.944029271,0
28.14820518,48.26681671,115.8373611,0,0,0,5.65,5.69,48.95,0.944029271,0
28.06800003,48.22990265,115.8096634,0,0,0,5.66,5.66,48.95,0.807620722,0
22.32740631,38.51128998,92.69757996,0,0,0,5.66,5.62,48.95,0.807620722,0
16.71896896,28.87214813,69.53196564,0,0,0,5.67,5.69,48.95,0.807620722,0
11.11053162,19.23300629,46.36635132,0,0,0,5.66,5.7,48.95,0.807620722,0
11.40953369,19.86089478,46.04587708,0,0,0,5.65,5.66,48.95,0.807620722,0
5.863421249,10.52773743,22.99953308,0,0,0,5.79,5.92,48.95,0.628204448,0
5.95307045,10.56315536,23.00603027,0,0,0,5.85,5.86,48.95,0.628204448,0
6.072766876,10.62655792,23.02175446,0,0,0,5.92,5.81,48.95,0.544710616,0
6.179636765,10.67194824,23.02865601,0,0,0,5.95,5.83,48.95,0.544710616,0
6.264688873,10.71996841,23.03971558,0,0,0,5.97,5.85,48.95,0.544710616,0
6.344557571,10.76857147,23.05158997,6.326250839,10.28690338,22.77792664,5.97,5.84,48.95,0.544710616,0
6.409980392,10.82426224,23.0687561,6.39167366,10.34259415,22.79509277,5.97,5.82,48.95,0.544710616,0
6.467727661,10.88977585,23.09158325,6.449420929,10.40810776,22.81791992,5.97,5.81,48.95,0.544710616,0
0.696365356,0.735990143,0.259214783,6.532326508,10.49871368,22.84825287,5.96,5.8,48.95,0.523017285,0
0.738957596,0.524393463,0.148184204,6.584072113,10.5704628,22.87405396,5.95,5.79,48.95,0.523017285,0
0.703992081,0.58292923,0.177238464,6.638755798,10.6644165,22.90960541,5.96,5.77,48.95,0.523017285,0
0.619776154,0.574205017,0.18143158,6.674236298,10.71909485,22.92952271,5.97,5.79,48.95,0.523017285,0
0.542646408,0.584475708,0.195503235,6.70397644,10.77475586,22.95049591,5.97,5.81,48.95,0.523017285,0
0.470068359,0.602545929,0.213180542,6.7164505,10.84084625,22.97923279,5.96,5.79,48.95,0.523017285,0
0.399451828,0.615686798,0.228300476,0.399451828,0.615686798,0.228300476,5.96,5.77,48.95,0.523017285,0
0.334218216,0.612045288,0.235023499,0.334218216,0.612045288,0.235023499,6.05,5.79,48.95,0.438387143,0
0.284259033,0.588922119,0.230603027,0.284259033,0.588922119,0.230603027,6,5.79,48.95,0.438387143,0
0.204987335,0.521878052,0.211891174,0.204987335,0.521878052,0.211891174,5.97,5.8,48.95,0.438387143,0
6.882909393,10.00334396,23.24623413,6.882909393,10.00334396,23.24623413,5.96,5.81,48.95,0.438387143,0
6.828225708,9.909390259,23.21068268,6.828225708,9.909390259,23.21068268,5.95,5.84,48.95,0.438387143,0
6.792745209,9.854711914,23.19076538,6.792745209,9.854711914,23.19076538,5.93,5.84,48.61,0.474152087,0
6.763005066,9.799050903,23.16979218,6.763005066,9.799050903,23.16979218,5.92,5.82,48.61,0.474152087,0
6.750531006,9.73296051,23.1410553,6.750531006,9.73296051,23.1410553,5.92,5.81,48.61,0.474152087,0
6.741278839,9.671216583,23.11406097,6.741278839,9.671216583,23.11406097,5.91,5.8,48.61,0.474152087,0
6.74108963,9.619167328,23.09017181,6.74108963,9.619167328,23.09017181,5.91,5.72,48.61,0.474152087,0
6.733301544,9.576776886,23.07176514,6.733301544,9.576776886,23.07176514,5.88,5.74,48.61,0.474152087,0
6.729667664,9.553215027,23.06014404,6.729667664,9.553215027,23.06014404,5.76,5.91,48.63,0.971041057,0
0,0,0,0,0,0,5.62,5.84,48.63,0.971041057,0
0,0,0,0,0,0,5.57,5.87,48.63,0.971041057,0
0,0,0,0,0,0,5.61,5.89,48.63,0.971041057,0
0,0,0,0,0,0,5.77,5.98,48.63,0.928137358,0
0,0,0,0,0,0,5.89,5.94,48.63,0.928137358,0
0,0,0,0,0,0,5.83,5.96,48.63,0.928137358,0
0,0,0,0,0,0,5.82,5.95,48.63,0.928137358,0
0,0,0,0,0,0,5.8,5.96,48.63,0.928137358,0
0,0,0,0,0,0,5.81,5.97,48.63,0.928137358,0
0,0,0,0,0,0,5.82,6.01,48.63,0.928137358,0
0,0,0,0,0,0,5.83,6.01,48.63,0.928137358,0
0,0,0,0,0,0,5.79,5.93,48.63,0.928137358,0
0,0,0,0,0,0,5.75,5.89,48.63,0.928137358,0
0,0,0,0,0,0,5.74,5.88,48.63,0.928137358,0
0,0,0,0,0,0,5.73,5.86,48.63,0.928137358,0
0,0,0,0,0,0,5.72,5.96,48.63,0.928137358,0
0,0,0,0,0,0,5.72,5.92,48.63,0.928137358,0
0,0,0,0,0,0,5.74,5.91,48.63,0.928137358,0
0,0,0,0,0,0,5.77,5.86,48.63,0.928137358,0
6.833715057,10.61278152,22.54084778,0,0,0,5.72,5.96,48.63,0.928137358,0
6.892404175,11.07387085,22.77735138,0,0,0,5.73,5.97,48.63,0.928137358,0
7.233281708,11.32773438,22.84651794,0,0,0,5.72,5.95,48.63,0.928137358,0
7.409722137,11.48991318,22.90228882,0,0,0,5.74,5.94,48.63,0.928137358,0
7.487801743,11.55856705,22.92642059,0,0,0,5.73,5.93,48.63,0.928137358,0
7.510130692,11.57574539,22.93194733,0,0,0,5.72,5.91,48.63,0.928137358,0
7.541270447,11.57767487,22.93515167,0,0,0,4.36,5.03,50.82,0.000184378,0
7.558346176,11.58123779,22.93565826,0,0,0,4.21,5.05,50.82,0.000184378,0
7.582350922,11.59277115,22.93848572,0,0,0,4.23,4.79,50.82,0.000184378,0
0.857318878,1.121465302,0.453878784,0,0,0,4.28,4.87,50.68,0.0002181,0
0.841690445,0.724996948,0.243644714,0,0,0,4.52,4.98,50.68,0.0002181,0
0.512755203,0.498402405,0.186459351,0,0,0,4.31,5.09,50.68,0.000181152,0
0.367861176,0.395819855,0.155644226,0,0,0,5.8,5.23,50.57,0.788295716,0
0.33456955,0.410397339,0.166049194,0,0,0,5.58,5.49,50.57,0.672494106,0
0.355755234,0.478089905,0.195481873,0,0,0,5.65,5.7,50.57,0.672494106,0
0.377153015,0.575112152,0.2323349,0,0,0,5.69,5.72,50.57,0.672494106,0
0.635254288,0.897967529,0.352201843,0,0,0,5.7,5.79,50.57,0.672494106,0
0.855822372,1.090341187,0.414494324,0,0,0,5.69,5.85,50.57,0.672494106,0
0.937928772,1.017625427,0.422010803,0,0,0,5.68,5.83,50.57,0.672494106,0
7.476205063,11.25485229,23.12937012,0,0,0,5.68,5.85,50.57,0.711557718,0
7.464262772,11.22758331,23.11738892,0,0,0,5.69,5.82,50.57,0.711557718,0
7.43271637,11.16798706,23.09243317,0,0,0,5.67,5.84,50.57,0.711557718,0
7.387928391,11.08475571,23.05789642,0,0,0,5.64,5.81,50.57,0.711557718,0
7.344413757,10.9998848,23.02293701,0,0,0,5.61,5.85,50.57,0.711557718,0
7.291876221,10.90093307,22.98287964,0,0,0,5.59,5.83,50.57,0.771712323,0
7.016699219,10.57451477,22.8625061,0,0,0,5.57,5.82,50.57,0.771712323,0
6.772126389,10.37060776,22.79738617,0,0,0,5.54,5.8,50.57,0.771712323,0
6.581336975,10.30184784,22.73362885,0,0,0,5.54,5.85,50.57,0.771712323,0
0,0,0,0,0,0,5.52,5.8,50.57,0.771712323,0
0,0,0,0,0,0,5.5,5.78,50.57,0.771712323,0
0,0,0,0,0,0,5.47,5.86,50.57,0.771712323,0
0,0,0,0,0,0,5.46,5.89,50.57,0.785383497,0
0,0,0,0,0,0,5.48,5.87,50.57,0.785383497,0
0,0,0,0,0,0,5.49,5.87,50.57,0.785383497,0
0,0,0,0,0,0,5.48,5.86,50.57,0.785383497,0
0,0,0,0,0,0,5.49,5.83,50.57,0.785383497,0
0,0,0,0,0,0,5.5,5.84,50.57,0.785383497,0
0,0,0,0,0,0,5.51,5.79,50.31,0.79970816,0
0,0,0,0,0,0,5.55,5.82,50.31,0.79970816,0
0,0,0,0,0,0,5.56,5.84,50.31,0.79970816,0
0,0,0,0,0,0,5.58,5.82,50.31,0.79970816,0
0,0,0,0,0,0,5.62,5.83,50.31,0.79970816,0
0,0,0,0,0,0,5.63,5.83,50.31,0.79970816,0
0,0,0,0,0,0,5.64,5.86,50.31,0.79970816,0
0,0,0,0,0,0,5.67,5.9,50.31,0.813481445,0
0,0,0,0,0,0,5.69,5.93,50.31,0.813481445,0
0,0,0,0,0,0,5.69,5.9,50.31,0.813481445,0
0,0,0,0,0,0,5.68,5.81,50.31,0.813481445,0
0,0,0,0,0,0,5.63,5.81,50.31,0.813481445,0
0,0,0,0,0,0,5.61,5.8,50.31,0.824271374,0
0,0,0,0,0,0,5.58,5.81,50.31,0.824271374,0
0,0,0,0,0,0,5.53,5.82,50.31,0.824271374,0
0,0,0,0,0,0,5.51,5.82,50.31,0.824271374,0
0,0,0,0,0,0,5.5,5.87,50.31,0.824271374,0
0,0,0,0,0,0,5.48,5.9,50.31,0.824271374,0
0,0,0,0,0,0,5.46,5.89,50.31,0.824271374,0
0,0,0,0,0,0,5.46,5.88,50.31,0.832290572,0
0,0,0,0,0,0,5.46,5.87,50.31,0.832290572,0
0,0,0,0,0,0,5.45,5.87,50.31,0.832290572,0
0,0,0,0,0,0,5.44,5.91,50.31,0.832290572,0
0,0,0,0,0,0,5.45,5.77,50.31,0.832290572,0
0,0,0,0,0,0,5.44,5.8,50.31,0.832290572,0
0,0,0,0,0,0,5.45,5.8,50.31,0.838705152,0
0,0,0,0,0,0,5.47,5.79,50.31,0.838705152,0
0,0,0,0,0,0,5.49,5.74,50.31,0.838705152,0
0,0,0,0,0,0,5.55,5.67,50.31,0.838705152,0
0,0,0,0,0,0,5.68,5.61,50.31,0.838705152,0
0,0,0,0,0,0,5.78,5.52,50.31,0.838705152,0
0,0,0,0,0,0,5.82,5.45,50.31,0.838705152,0
0,0,0,0,0,0,5.83,5.41,50.31,0.894871412,0
0,0,0,0,0,0,5.84,5.4,50.31,0.894871412,0
0,0,0,0,0,0,5.83,5.42,50.31,0.894871412,0
0,0,0,0,0,0,5.82,5.45,50.31,0.894871412,0
0,0,0,0,0,0,5.83,5.61,50.31,0.894871412,0
0,0,0,0,0,0,5.82,5.96,50.31,0.968559915,0
0,0,0,0,0,0,5.58,5.93,50.31,0.968559915,0
0,0,0,0,0,0,5.49,5.92,50.31,0.968559915,0
0,0,0,0,0,0,5.53,5.9,50.31,0.968559915,0
0,0,0,0,0,0,5.6,5.96,50.31,0.968559915,0
0,0,0,0,0,0,5.64,5.95,50.31,0.968559915,0
0,0,0,0,0,0,5.66,5.95,50.31,0.968559915,0
7.247831726,4.967167282,24.55913849,0,0,0,5.67,5.95,50.31,0.98681748,0
14.49566345,9.934334564,49.11827698,0,0,0,5.67,5.93,50.31,0.98681748,0
14.49566345,9.934334564,49.11827698,0,0,0,5.67,5.94,50.31,0.98681748,0
14.49566345,9.934334564,49.11827698,0,0,0,5.68,5.92,50.31,0.98681748,0
24.62018967,20.79896317,72.58858185,0,0,0,5.71,5.89,50.31,0.98681748,0
25.70402985,21.30629044,73.01991272,0,0,0,5.74,5.81,50.31,0.98681748,0
30.68796272,22.56957092,73.9068161,4.056753159,9.094020844,24.78853912,5.74,5.76,50.31,0.986835183,0
31.17644691,22.69885635,74.10291748,4.54523735,9.223306274,24.9846405,5.71,5.73,50.31,0.986835183,0
31.91484222,22.86655045,74.39569855,5.28363266,9.391000366,25.27742157,5.7,5.64,50.31,0.986835183,0
25.39086876,18.22073784,50.12548828,6.007490921,9.712355042,25.56634979,5.72,5.73,50.31,0.986835183,0
18.59205418,13.6299736,25.81450195,6.456508064,10.08875809,25.81450195,5.73,5.72,50.31,0.986835183,0
18.88637857,13.96352234,26.02782593,6.750832462,10.42230682,26.02782593,5.73,5.75,50.31,0.986835183,0
19.07752323,14.34318924,26.23494873,6.941977119,10.80197372,26.23494873,5.72,5.75,50.31,0.986835183,0
10.12452621,11.12319946,28.99959259,8.113506317,18.44661255,52.46989746,5.72,5.76,50.18,0.612539952,0
9.443476248,16.99711037,55.18699341,8.51629653,24.82785072,79.08862915,5.72,5.79,50.18,0.612539952,0
5.065952682,16.64005241,54.57507172,5.065952682,16.64005241,54.57507172,5.72,5.75,50.18,0.612539952,0
10.09053965,17.27542305,54.49155273,4.781087589,21.98578262,81.27268372,5.73,5.73,50.18,0.612539952,0
10.4876996,17.14031029,54.33230743,4.04269228,21.81808853,80.97990265,5.74,5.74,50.18,0.612539952,0
10.34876184,16.87527008,54.12269745,10.34876184,26.18336029,107.4844162,5.74,5.73,50.18,0.612539952,0
10.17412443,16.76418762,53.89650879,10.17412443,26.07227783,107.2582275,5,4.59,50.18,0.000173367,0
9.986874771,16.83477821,53.72703247,9.986874771,26.14286842,107.0887512,4.33,4.49,50.18,0.000173367,0
9.827546978,16.65694122,53.52648621,9.827546978,25.96503143,106.888205,5.58,5.28,47.52,0.986892942,0
8.65619936,9.126068115,27.29707947,8.65619936,18.43415833,80.65879822,5.57,5.26,47.52,0.986892942,0
8.261176634,2.797492981,0.679382324,8.261176634,12.10558319,54.04110107,5.58,5.27,47.52,0.986891295,0
12.14560843,2.50647583,0.531549072,12.14560843,11.81456604,53.89326782,5.58,5.28,47.52,0.986891295,0
6.682937241,1.767964935,0.525979614,11.9923893,6.365695572,27.10656738,5.58,5.33,47.52,0.986891295,0
10.0573925,2.315281296,0.681057739,14.78894691,10.65595398,54.16920776,5.57,5.35,47.52,0.986891295,0
9.482212448,2.324185181,0.60249939,15.07532768,9.61446991,54.15055237,5.57,5.37,47.52,0.986891295,0
16.52414131,5.704006958,27.35532227,22.11725655,12.99429169,80.90337524,5.56,5.37,47.52,0.986891295,0
16.41706657,5.29986763,27.31147461,22.01018181,12.59015236,80.85952759,5.55,5.44,47.52,0.986944448,0
16.38524971,5.09803772,27.30489807,21.97836494,12.38832245,80.85295105,5.57,5.39,47.52,0.986944448,0
16.38506813,4.984272003,27.29935608,21.97818336,12.27455673,80.84740906,4.83,4.41,47.52,0.98699114,0
16.37730064,4.931608963,27.29832153,21.97041588,12.22189369,80.84637451,4.95,4.49,47.52,0.98699114,0
11.88645954,4.31640358,27.1711731,17.47957478,11.60668831,80.71922607,5.11,4.85,47.52,0.98699114,0
11.83605957,4.290258408,27.06416016,17.4291748,11.58054314,80.61221313,5.21,5.01,47.52,0.987017381,0
